genres,id,imdb_id,original_title,overview,poster_path,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",16258,tt1234541,The Butterfly Effect 3: Revelations,"The story revolves around a man trying to uncover the mysterious death of his girlfriend and save an innocent man from the death chamber in the process, by using his unique power to time travel. However in attempting to do this, he also frees a spiteful serial-killer.",/9LJfls07lQYeYctlbowaSgR4Rue.jpg,1/9/2009,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Death repeats itself.,The Butterfly Effect 3: Revelations,5.1,158.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",14164,tt1098327,Dragonball Evolution,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",/yERkcVylXAcTCi8f0qrba4rmWwg.jpg,4/1/2009,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",The legend comes to life.,Dragonball Evolution,2.9,475.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13804,tt1013752,Fast & Furious,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",/ft8IqAGFs3V7i87z0t0EVRUjK1p.jpg,4/2/2009,363164265.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",New Model. Original Parts.,Fast & Furious,6.5,2426.0
"[{'id': 35, 'name': 'Comedy'}]",16996,tt0974661,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",/ldOya8hGmN1Hi439K3qIQsfFnM9.jpg,3/11/2009,136267476.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Who says you're only young once?,17 Again,6.1,1388.0
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",15092,tt1121931,Crank: High Voltage,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,/6WLcJkIwyycyUDDfZ5VWU1TcLwF.jpg,4/16/2009,34560577.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]","Stay Charged, Stay Alive!",Crank: High Voltage,5.9,878.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2080,tt0458525,X-Men Origins: Wolverine,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",/kqO36IYvWbRKMPiUeiVZUFH06Rc.jpg,4/28/2009,373062864.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Witness the Origin.,X-Men Origins: Wolverine,6.2,4086.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",13532,tt0489049,Fanboys,"In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.",/ywI92p2x7D96nuEayGVOMll35SF.jpg,2/6/2009,948753.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Never tell them the odds.,Fanboys,6.1,320.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21755,tt0844286,The Brothers Bloom,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.",/xIz8iwzyjgWGzcIwHKpqhBs77ML.jpg,9/9/2008,5530764.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'ja', 'name': '日本語'}]",They'd never let the truth come between them.,The Brothers Bloom,6.8,206.0
"[{'id': 18, 'name': 'Drama'}]",17332,tt0821642,The Soloist,"A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",/ehxoDpnELNAJACoS9ENUuR0ffGY.jpg,4/24/2009,31720158.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Life has a mind of its own,The Soloist,6.6,237.0
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",18405,tt0844708,The Last House on the Left,"A group of teenage girls heading into the city hook up with a gang of drug-addled ne'er-do-wells and are brutally murdered. The killers find their way to the home of one of their victim's parents, where both father and mother exact a horrible revenge.",/2Y35XCUS8U8vC8vs0HDEVkPu1BM.jpg,3/13/2009,32721635.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]","If someone hurt someone you love, how far would you go to get revenge?",The Last House on the Left,6.2,449.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",16871,tt1127180,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",/4trULrbj4AoPLKSiIoQUTm2tPAG.jpg,3/15/2009,90810892.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'cs', 'name': 'Český'}]","Christine Brown has a good job, a great boyfriend, and a bright future. But in three days, she's going to hell.",Drag Me to Hell,6.2,995.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",14160,tt1049413,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",/nk11pvocdb5zbFhX5oq5YiLPYMo.jpg,5/13/2009,735099082.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Up,7.8,7048.0
"[{'id': 35, 'name': 'Comedy'}]",17927,tt1083456,Fired Up!,2 Guys. 300 Girls. You Do the Math. The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory.,/bHhLZIg9VKsconJdnwIoUTqakEG.jpg,2/20/2009,18599102.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",2 Guys. 300 Girls. You Do the Math.,Fired Up!,6.0,194.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",18162,tt0457400,Land of the Lost,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.",/avlfNn8w9F3Z6iKrGe8FnJpQr7j.jpg,6/5/2009,68688831.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Right place. Wrong time.,Land of the Lost,5.4,387.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",18487,tt1111422,The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",/rqbG1uRKSNDLnDx1Jl7LBc4AtSy.jpg,6/11/2009,150166126.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",I can't get it out of my head. I'm gonna die today.,The Taking of Pelham 1 2 3,6.2,971.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",18240,tt1041829,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",/xippClkb4VCE15uva13SAGf8Vsd.jpg,6/1/2009,317375031.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Here comes the bribe...,The Proposal,6.7,1858.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",17610,tt1045778,Year One,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.",/rrxNnCsUjajdvG9WGm4ePznCqn9.jpg,6/18/2009,62357900.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Meet your ancestors,Year One,4.6,538.0
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",12162,tt0887912,The Hurt Locker,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",/tOiWc3mUzHH4gMpmUe9vqxIeWMs.jpg,10/10/2008,42000000.0,131.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",You'll know when you're in it.,The Hurt Locker,7.2,1881.0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",8373,tt1055369,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",/kVISXAXDYhjQCfu50QZeCCzzbPv.jpg,6/19/2009,836297228.0,150.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Revenge is coming.,Transformers: Revenge of the Fallen,6.0,3192.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",12556,tt0821640,Ghosts of Girlfriends Past,"When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.",/ojAN7GKwxCl2e2vSdmee43jZ6aw.jpg,5/1/2009,102223269.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",You can't always run from your past.,Ghosts of Girlfriends Past,5.6,716.0
"[{'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11322,tt1152836,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",/qisfF7ENdmGI8fpQJoCxIIU1QhH.jpg,7/1/2009,214104620.0,140.0,"[{'iso_639_1': 'en', 'name': 'English'}]",America's Most Wanted.,Public Enemies,6.5,1371.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",8355,tt1080016,Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",/crAf8b9gFpcdvY7majL8xWzTbem.jpg,6/29/2009,886686817.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",You Won't Believe Your Ice!,Ice Age: Dawn of the Dinosaurs,6.5,2330.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",176241,tt1131748,Prison Break: The Final Break,"The movie covers the events which occurred in between the downfall of The Company and the finale of the series. It details the arrest and incarceration of Sara Tancredi, the final escape plan which Michael devises for Sara. It also reveals the ultimate fate of Gretchen Morgan.",/7hn4ypFky4KxaJjZ3NOQwvseMYs.jpg,5/26/2009,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Prepare yourself for the truth,Prison Break: The Final Break,7.5,174.0
"[{'id': 18, 'name': 'Drama'}]",10024,tt1078588,My Sister's Keeper,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.",/ipCmBhCRaC4fvt3zTlWYCLg3Myi.jpg,6/26/2009,95714875.0,109.0,"[{'iso_639_1': 'hr', 'name': 'Hrvatski'}, {'iso_639_1': 'en', 'name': 'English'}]","A tale of life, love, and letting go.",My Sister's Keeper,7.1,614.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",19913,tt1022603,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",/5SjtNPD1bb182vzQccvEUpXHFjN.jpg,7/17/2009,60722734.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",It was almost like falling in love.,(500) Days of Summer,7.2,2993.0
"[{'id': 35, 'name': 'Comedy'}]",18480,tt0889583,Brüno,Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.,/tqvApLFIzYBr8MIqi22VSIilHN7.jpg,7/8/2009,0.0,83.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Borat was so 2006,Brüno,5.4,528.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20943,tt1142988,The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",/xbIEfRy1qLYyChHc3cqaYLIWdVS.jpg,7/24/2009,205298907.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The battle of the sexes is on.,The Ugly Truth,6.4,1005.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",21407,tt0844479,The Collector,"Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",/mAJccHaJ17u40Xm8wXb73eqGQKD.jpg,7/9/2009,114000000.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He always takes one,The Collector,6.3,365.0
